"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SalePrice"
"1227",1227,60,2,86,14598,1,2,3,4,2,3,1,2,2,4,6,5,2007,2007,3,3,4,5,4,4,3,3,1,0,1,0,894,894,2,5,5,894,1039,0,1933,0,2,1,4,1,4,9,3,1,5,2007,4,3,668,3,3,2,100,18,0,0,0,0,1,1,0,1,2008,214000
"1228",1228,20,2,72,8872,1,2,3,2,2,3,2,2,2,1,5,8,1965,2008,3,3,4,4,4,3,3,2,5,595,1,0,317,912,2,5,5,912,0,0,912,0,1,0,2,1,4,5,3,0,3,1992,1,2,576,3,3,2,0,240,0,0,0,0,1,1,0,1,2008,147000
"1229",1229,120,2,65,8769,1,2,3,2,2,3,2,2,2,1,9,5,2008,2008,2,2,4,7,4,5,3,2,6,1540,1,0,162,1702,2,5,5,1702,0,0,1702,0,1,1,1,1,5,7,3,1,5,2008,4,3,1052,3,3,2,0,72,0,0,224,0,1,1,0,1,2008,367294
"1230",1230,80,2,70,7910,1,2,3,3,2,3,2,2,2,1,5,5,1960,1960,5,2,1,4,4,3,3,2,5,666,1,0,409,1075,2,4,5,1507,0,0,1507,0,2,0,4,1,3,7,2,0,3,1960,1,1,404,3,3,2,0,0,0,0,0,0,1,1,0,1,2008,127000
"1231",1231,90,2,78,18890,1,2,3,3,2,3,1,0,1,3,5,5,1977,1977,3,3,1,4,4,4,3,2,6,498,2,211,652,1361,2,5,5,1361,1259,0,2620,0,2,2,4,2,3,12,3,1,5,1977,2,2,600,3,3,1,155,24,145,0,0,0,1,3,8300,1,2007,190000
"1232",1232,90,2,70,7728,1,2,3,3,2,3,2,2,1,1,5,6,1962,1962,2,2,4,4,4,3,3,4,5,803,1,0,303,1106,2,3,5,1190,0,0,1190,0,1,0,3,1,3,6,3,0,5,1962,1,2,540,3,3,2,0,18,0,0,0,0,1,1,0,1,2006,132500
"1233",1233,90,2,70,9842,1,2,3,1,2,3,2,2,1,1,4,5,1962,1962,2,2,1,4,4,1,1,2,1,0,1,0,0,0,2,3,5,1224,0,0,1224,0,2,0,2,2,3,6,3,0,2,1962,1,2,462,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,101800
"1234",1234,20,2,85,12160,1,2,3,3,2,3,2,2,2,1,5,5,1959,1959,3,3,4,4,4,3,3,2,2,1000,1,0,188,1188,2,2,5,1188,0,0,1188,0,1,0,3,1,3,6,3,0,5,1959,2,2,531,3,3,2,0,0,0,0,0,0,1,1,0,1,2010,142000
"1235",1235,70,4,55,8525,1,1,3,3,2,3,2,2,2,4,5,6,1911,1950,2,2,1,4,4,3,3,4,1,0,1,0,940,940,2,3,2,1024,940,0,1964,0,1,1,4,1,3,7,3,0,1,1926,1,0,0,1,1,1,0,192,0,0,0,0,1,1,0,1,2008,130000
"1236",1236,70,2,96,13132,1,2,3,3,2,3,2,2,2,4,5,5,1914,1950,2,2,1,4,4,4,3,3,1,0,1,0,747,747,2,4,5,892,892,0,1784,0,1,1,4,1,3,9,3,0,3,1914,1,1,180,2,2,1,203,40,0,0,0,0,1,1,0,1,2006,138887
"1237",1237,160,2,36,2628,1,2,3,3,2,3,2,2,1,4,7,5,2003,2003,3,2,4,5,4,4,3,2,1,0,1,0,764,764,2,5,5,764,862,0,1626,0,2,1,2,1,4,6,3,0,5,2003,2,2,474,3,3,2,0,27,0,0,0,0,1,1,0,1,2010,175500
"1238",1238,60,2,41,12393,1,2,3,1,2,3,2,2,2,4,7,5,2004,2005,3,3,1,5,4,4,3,2,1,0,1,0,847,847,2,5,5,847,1101,0,1948,0,2,1,4,1,4,8,3,1,5,2004,4,2,434,3,3,2,100,48,0,0,0,0,1,1,0,1,2006,195000
"1239",1239,20,2,63,13072,1,2,3,3,2,3,0,2,2,1,6,5,2005,2005,3,3,1,5,4,4,3,2,1,0,1,0,1141,1141,2,5,5,1141,0,0,1141,0,1,1,3,1,3,6,3,0,3,2005,1,2,484,3,3,2,0,0,0,0,0,0,1,1,0,1,2006,142500
"1240",1240,20,2,64,9037,1,3,3,3,2,3,2,2,2,1,8,5,2006,2006,3,3,4,5,4,4,3,4,6,428,1,0,1048,1476,2,5,5,1484,0,0,1484,0,2,0,2,1,5,6,3,1,5,2006,2,2,472,3,3,2,120,33,0,0,0,0,1,1,0,1,2007,265900
"1241",1241,60,2,65,8158,1,2,3,3,2,3,2,2,2,4,7,5,2003,2003,3,3,4,5,4,4,3,2,6,550,1,0,334,884,2,5,5,884,884,0,1768,0,2,1,3,1,4,8,3,0,5,2003,2,2,543,3,3,2,0,63,0,0,0,0,1,1,0,1,2008,224900
"1242",1242,20,2,83,9849,1,2,3,3,2,3,2,2,2,1,7,6,2007,2007,3,3,4,5,4,4,3,4,1,0,1,0,1689,1689,2,5,5,1689,0,0,1689,0,2,0,3,1,4,7,3,0,5,2007,2,3,954,3,3,2,0,56,0,0,0,0,1,1,0,1,2007,248328
"1243",1243,85,2,85,10625,1,2,3,3,2,3,2,2,2,1,7,6,1974,1974,3,3,4,4,4,4,3,5,6,885,1,168,0,1053,2,3,5,1173,0,0,1173,0,2,0,3,1,4,6,3,2,5,1974,2,2,528,3,3,2,0,120,0,0,0,0,1,1,0,1,2010,170000
"1244",1244,20,2,107,13891,1,2,3,3,2,3,2,2,2,1,10,5,2006,2006,3,3,1,7,4,5,4,5,6,1386,1,0,690,2076,2,5,5,2076,0,0,2076,0,2,1,2,1,5,7,3,1,5,2006,4,3,850,3,3,2,216,229,0,0,0,0,1,1,0,1,2006,465000
"1245",1245,70,2,71,11435,1,3,3,2,1,3,2,2,2,4,8,7,1929,1950,5,5,1,4,4,4,3,2,1,0,1,0,792,792,2,2,5,792,725,0,1517,0,1,0,3,1,4,7,3,2,3,1931,1,2,400,3,3,2,0,0,0,0,0,0,1,1,0,1,2006,230000
"1246",1246,80,2,78,12090,1,2,3,3,2,3,2,2,2,1,6,7,1984,2003,3,3,4,4,4,4,3,2,1,0,1,0,585,585,2,5,5,1140,728,0,1868,0,3,1,3,1,3,7,3,1,5,1984,4,2,477,3,3,2,268,112,0,0,147,0,1,1,0,1,2007,178000
"1247",1247,60,0,65,8125,1,2,3,3,2,3,2,2,2,4,7,5,2005,2006,3,3,1,5,4,4,3,2,1,0,1,0,756,756,2,5,5,756,797,0,1553,0,2,1,3,1,4,6,3,0,5,2005,2,2,615,3,3,2,0,45,0,0,0,0,1,1,0,1,2006,186500
"1248",1248,80,2,80,12328,1,2,3,3,2,3,2,2,2,1,6,5,1976,1976,2,2,4,4,4,3,3,4,6,539,1,0,473,1012,2,3,5,1034,0,0,1034,0,1,0,3,1,3,6,3,0,5,1976,1,3,888,3,3,2,0,0,0,0,0,0,1,1,0,1,2010,169900
"1249",1249,75,3,60,9600,1,2,3,3,2,3,2,2,2,5,6,5,1917,1950,3,3,1,4,4,4,3,2,2,319,1,0,416,735,1,2,2,1134,924,0,2058,0,1,1,3,1,3,8,3,1,3,1950,1,2,396,2,2,1,0,0,259,0,0,0,1,1,0,1,2008,129500
"1250",1250,20,2,60,7200,1,2,3,3,2,3,2,2,2,1,5,7,1950,1950,2,2,1,4,4,3,3,2,3,534,2,96,246,876,2,3,5,988,0,0,988,0,1,0,3,1,3,6,3,0,5,1950,1,1,276,3,3,2,0,80,0,0,0,0,1,1,0,1,2007,119000
"1251",1251,20,2,93,11160,1,2,3,2,2,3,2,2,2,1,7,5,1968,1968,5,5,1,5,4,3,3,2,5,1065,1,0,1045,2110,2,5,5,2110,0,0,2110,0,2,1,3,1,5,8,3,2,5,1968,4,2,522,3,3,2,0,0,0,0,0,0,1,1,0,1,2010,244000
"1252",1252,120,2,75,3136,1,2,3,2,2,3,2,2,2,1,7,5,2003,2003,3,2,4,5,4,4,3,2,1,0,1,0,1405,1405,2,5,5,1405,0,0,1405,0,2,0,2,1,4,6,3,1,5,2003,2,2,478,3,3,2,148,36,0,0,0,0,1,1,0,1,2006,171750
"1253",1253,20,2,62,9858,1,2,3,3,2,3,2,2,2,1,5,6,1968,1968,2,2,1,4,4,3,3,2,3,510,1,0,354,864,2,3,5,874,0,0,874,0,1,0,3,1,3,5,3,0,5,1968,2,1,288,3,3,2,33,0,0,0,0,0,1,1,600,1,2009,130000
"1254",1254,60,2,100,17542,1,2,3,3,2,3,2,2,2,4,7,7,1974,2003,2,2,1,5,4,3,3,5,1,125,5,1031,36,1192,2,3,5,1516,651,0,2167,0,2,1,3,1,4,9,3,2,5,1974,2,2,518,3,3,2,220,47,0,0,0,0,1,1,0,1,2007,294000
"1255",1255,60,2,60,6931,1,2,3,3,2,3,2,2,2,4,7,5,2003,2004,3,3,4,5,4,4,3,2,1,0,1,0,746,746,2,5,5,760,896,0,1656,0,2,1,3,1,4,7,3,1,5,2003,4,2,397,3,3,2,178,128,0,0,0,0,1,1,0,1,2008,165400
"1256",1256,50,3,52,6240,1,2,3,3,2,3,2,2,2,3,6,6,1931,1950,2,2,1,4,4,3,2,2,1,425,1,0,459,884,2,3,5,959,408,0,1367,0,1,0,3,1,3,6,3,1,3,1978,1,1,560,3,3,2,0,0,0,0,120,0,1,1,0,1,2007,127500
"1257",1257,20,2,91,14303,1,2,3,2,2,3,2,2,2,1,8,5,1994,1994,2,2,4,5,4,4,3,5,6,1314,1,0,672,1986,2,5,5,1987,0,0,1987,0,2,0,2,1,4,7,3,1,5,1994,4,2,691,3,3,2,262,36,0,0,0,0,1,1,0,1,2008,301500
"1258",1258,30,2,56,4060,1,2,3,2,2,3,1,2,2,1,5,8,1922,1950,2,2,1,4,4,2,3,2,1,0,1,0,864,864,2,5,5,864,0,0,864,0,1,0,2,1,3,4,3,0,1,1937,1,0,0,1,1,2,0,96,0,0,0,0,1,1,0,1,2009,99900
"1259",1259,80,2,59,9587,1,2,3,3,2,3,2,2,2,1,7,5,2005,2005,3,3,4,5,4,4,3,5,6,655,1,0,201,856,2,5,5,1166,0,0,1166,0,2,0,2,1,4,5,3,0,5,2005,4,2,400,3,3,2,212,0,0,0,0,0,1,1,0,1,2008,190000
"1260",1260,20,2,65,9750,1,2,3,1,2,3,2,2,2,1,6,8,1969,1969,2,2,1,4,4,4,3,2,5,602,1,438,14,1054,2,4,5,1054,0,0,1054,0,1,1,3,1,3,6,3,0,5,1969,1,2,460,3,3,2,180,0,0,0,80,0,1,1,0,1,2008,151000
"1261",1261,60,2,60,24682,1,2,3,4,2,3,0,2,2,4,6,5,1999,1999,3,3,1,4,4,4,3,2,1,0,1,0,841,841,2,5,5,892,783,0,1675,0,2,1,3,1,3,7,3,1,5,1999,4,2,502,3,3,2,0,103,0,0,0,0,1,1,0,1,2009,181000
"1262",1262,20,2,80,9600,1,2,3,3,2,3,2,2,2,1,5,6,1956,1956,2,2,1,4,4,3,3,2,2,504,1,0,546,1050,2,4,5,1050,0,0,1050,0,1,0,2,1,3,5,3,0,5,1956,1,1,338,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,128900
"1263",1263,50,2,100,11250,1,2,3,3,2,3,2,2,2,3,4,5,1957,1989,2,2,1,4,4,3,3,4,1,0,1,0,1104,1104,2,5,5,1104,684,0,1788,0,1,0,5,1,3,8,2,2,5,1957,1,1,304,3,3,2,120,0,0,0,0,0,1,1,0,1,2009,161500
"1264",1264,70,2,60,13515,1,2,3,3,2,3,2,2,2,4,6,6,1919,1950,2,2,1,4,4,3,3,2,1,0,1,0,764,764,2,5,5,1060,764,0,1824,0,1,0,3,1,3,8,3,1,3,1940,1,2,520,3,3,1,0,0,126,0,0,0,2,1,0,1,2007,180500
"1265",1265,120,4,34,4060,1,2,3,3,2,3,2,2,2,1,6,5,1998,1999,2,2,1,5,4,4,3,2,6,266,1,0,1139,1405,2,5,5,1337,0,0,1337,0,2,0,2,1,4,5,3,0,5,1998,4,2,511,3,3,2,144,68,0,0,0,0,1,1,0,1,2008,181000
"1266",1266,160,0,35,3735,1,2,3,0,2,3,2,2,2,4,7,5,1999,1999,2,2,4,5,4,4,3,2,6,450,1,0,241,691,2,5,5,713,739,0,1452,0,2,1,3,1,4,6,3,0,3,1999,1,2,506,3,3,2,0,34,0,0,0,0,1,1,0,1,2006,183900
"1267",1267,190,3,60,10120,1,1,3,3,2,3,1,2,1,5,7,4,1910,1950,2,2,1,3,4,3,3,2,1,0,1,0,925,925,2,3,2,964,925,0,1889,0,1,1,4,2,3,9,3,1,3,1960,1,1,308,3,3,1,0,0,264,0,0,0,1,1,0,1,2007,122000
"1268",1268,20,2,89,13214,1,3,3,3,2,3,2,2,2,1,9,5,2008,2009,5,2,1,7,4,5,3,5,1,0,1,0,2002,2002,2,5,5,2018,0,0,2018,0,2,0,3,1,5,10,3,1,5,2009,4,3,746,3,3,2,144,76,0,0,0,0,1,1,0,1,2010,378500
"1269",1269,50,2,63,14100,1,2,3,3,1,3,2,2,2,3,8,9,1935,1997,5,5,4,4,5,3,3,3,2,192,1,0,536,728,2,5,5,1968,1479,0,3447,0,3,1,4,1,4,11,3,2,5,1982,1,3,1014,3,3,2,314,12,0,0,0,0,1,1,0,1,2008,381000
"1270",1270,50,2,78,11344,1,2,3,3,2,3,1,2,2,3,5,5,1958,1958,2,2,4,4,4,3,3,2,3,460,1,0,414,874,2,3,5,874,650,0,1524,0,1,1,3,1,3,7,3,0,5,1958,1,1,315,3,3,2,0,0,0,0,0,0,1,1,0,1,2007,144000
"1271",1271,40,2,75,23595,1,0,3,3,0,3,2,2,2,1,7,6,1979,1979,3,3,1,5,4,4,3,5,6,1258,1,0,74,1332,2,3,5,1332,192,0,1524,0,0,1,0,1,4,4,3,1,5,1979,4,2,586,3,3,2,268,0,0,0,0,0,1,1,0,1,2010,260000
"1272",1272,20,2,48,9156,1,2,3,3,2,3,3,2,2,1,6,7,1968,1968,5,5,1,4,4,3,3,2,1,0,1,0,1489,1489,2,4,5,1489,0,0,1489,0,2,0,3,1,4,7,3,1,5,1968,2,2,462,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,185750
"1273",1273,20,2,51,13526,1,2,3,4,2,3,2,2,2,1,5,6,1965,1965,2,3,4,4,4,3,3,2,3,560,1,375,0,935,2,3,5,935,0,0,935,0,1,0,3,1,3,5,3,0,5,1965,1,1,288,3,3,2,180,0,0,0,0,0,1,1,0,1,2006,137000
"1274",1274,80,2,124,11512,1,2,3,2,2,3,2,2,2,1,6,7,1959,2006,3,3,4,4,4,3,3,4,5,719,1,0,300,1019,2,4,5,1357,0,0,1357,0,1,0,2,1,5,5,3,1,3,1959,2,1,312,3,3,2,0,0,0,0,163,0,2,1,0,1,2008,177000
"1275",1275,50,2,53,5362,1,2,3,2,2,3,2,2,2,3,5,6,1910,2003,2,2,1,4,4,3,3,2,1,0,1,0,661,661,2,5,5,661,589,0,1250,0,2,0,3,1,3,8,3,1,3,1985,1,2,552,3,3,2,242,0,81,0,0,0,1,1,0,1,2007,139000
"1276",1276,90,2,95,11345,1,2,3,2,2,3,1,2,1,4,5,5,1948,1950,3,3,4,4,4,3,3,2,2,220,1,0,708,928,2,4,5,928,992,0,1920,0,2,0,4,2,3,10,3,0,3,1948,1,2,400,3,2,2,0,0,0,0,0,0,1,1,0,1,2007,137000
"1277",1277,60,2,55,12936,1,2,3,4,2,3,2,2,2,4,6,6,1972,1972,2,3,1,4,4,3,4,2,3,593,1,0,130,723,2,3,5,735,660,0,1395,1,1,1,3,1,3,6,3,1,5,1972,1,2,497,3,3,2,294,116,0,0,0,0,1,1,0,1,2009,162000
"1278",1278,80,2,64,17871,1,2,3,4,2,3,2,2,2,1,6,5,1967,1976,2,2,4,4,4,4,3,4,5,528,1,0,1152,1680,2,2,5,1724,0,0,1724,0,1,1,3,1,3,7,3,1,5,1967,2,2,480,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,197900
"1279",1279,60,2,75,9473,1,2,3,3,2,3,2,2,2,4,8,5,2002,2002,3,3,1,5,4,4,3,2,6,804,1,0,324,1128,2,5,5,1128,903,0,2031,0,2,1,3,1,4,7,3,1,5,2002,2,2,577,3,3,2,0,211,0,0,0,0,1,1,0,1,2008,237000
"1280",1280,50,1,60,7500,1,2,3,3,2,3,2,2,2,3,4,4,1920,1950,2,2,1,4,5,3,3,2,1,0,1,0,698,698,2,3,5,698,430,0,1128,0,1,0,2,1,3,6,3,0,3,1980,2,2,528,3,3,2,30,0,164,0,0,0,1,1,0,1,2010,68400
"1281",1281,20,2,67,9808,1,2,3,3,2,3,2,2,2,1,7,5,2002,2002,3,3,4,5,4,4,3,2,6,788,1,0,785,1573,2,5,5,1573,0,0,1573,0,2,0,3,1,4,6,3,0,5,2002,2,2,544,3,3,2,0,72,0,0,0,0,1,1,0,1,2009,227000
"1282",1282,20,2,50,8049,1,2,3,4,2,3,2,2,2,1,7,5,1990,1990,2,2,4,4,4,4,3,2,5,1053,1,0,256,1309,2,3,5,1339,0,0,1339,0,2,0,2,1,3,6,3,1,5,1990,4,2,484,4,4,2,0,58,0,0,90,0,1,1,0,1,2006,180000
"1283",1283,20,2,61,8800,1,2,3,3,2,3,2,2,2,1,5,7,1977,2008,2,2,1,4,4,4,3,3,1,532,2,144,364,1040,2,3,5,1040,0,0,1040,0,2,0,3,1,4,5,3,0,3,1977,1,2,484,3,3,2,0,0,0,0,288,0,1,1,0,1,2009,150500
"1284",1284,90,2,94,9400,1,0,3,2,2,3,2,2,1,4,6,5,1971,1971,2,2,1,4,4,3,3,4,1,0,1,0,912,912,2,3,5,912,912,0,1824,0,2,2,4,2,3,8,3,0,1,1930,1,0,0,1,1,2,128,0,0,0,0,0,1,1,0,1,2010,139000
"1285",1285,50,2,50,9638,1,2,3,3,2,3,1,2,2,3,6,7,1919,1990,2,2,1,4,4,3,3,2,1,0,1,0,804,804,2,5,5,1699,748,0,2447,0,2,0,4,1,4,10,2,1,3,1969,1,1,336,3,3,2,272,0,42,0,116,0,1,1,0,1,2010,169000
"1286",1286,50,3,50,6000,1,2,3,3,2,3,2,2,2,3,6,6,1939,1950,2,2,1,4,3,3,3,2,1,0,1,0,780,780,2,5,5,825,587,0,1412,0,1,0,4,1,3,6,3,1,3,1939,1,1,280,3,3,2,45,0,0,0,0,0,1,1,0,1,2009,132500
"1287",1287,20,2,79,9790,1,2,3,3,2,3,1,2,2,1,6,5,1963,1963,2,2,4,4,4,3,3,2,5,569,2,81,678,1328,2,3,5,1328,0,0,1328,0,1,1,3,1,3,6,3,2,5,1963,1,2,528,3,3,2,0,26,0,0,0,0,1,1,0,1,2010,143000
"1288",1288,20,2,85,36500,1,0,3,3,1,3,2,2,2,1,5,5,1964,1964,2,2,2,4,5,3,3,4,2,812,1,0,812,1624,2,2,5,1582,0,0,1582,1,2,0,4,1,3,7,3,0,5,1964,1,2,390,3,3,1,168,198,0,0,0,0,1,1,0,1,2006,190000
"1289",1289,120,2,40,5664,1,2,3,3,2,3,2,2,2,1,8,5,2000,2000,2,2,1,5,4,4,3,2,6,1158,1,0,343,1501,2,5,5,1659,0,0,1659,0,2,0,2,1,5,5,3,1,5,2000,4,2,499,3,3,2,212,59,0,0,0,0,1,1,0,1,2009,278000
"1290",1290,60,2,86,11065,1,2,3,3,2,3,2,2,2,4,8,5,2006,2006,3,3,4,5,4,4,3,3,1,0,1,0,1085,1085,2,5,5,1120,850,0,1970,0,2,1,3,1,5,8,3,1,5,2006,4,3,753,3,3,2,177,74,0,0,0,0,1,1,0,1,2006,281000
"1291",1291,80,2,76,14112,1,2,3,2,2,3,2,2,2,1,5,7,1964,1964,2,2,4,4,4,3,3,4,6,1014,1,0,138,1152,2,3,5,1152,0,0,1152,0,1,0,3,1,3,6,3,1,5,1964,2,2,484,3,3,2,227,0,0,0,0,0,1,1,0,1,2010,180500
"1292",1292,160,3,21,1680,1,2,3,3,2,3,2,2,1,4,5,7,1972,1972,2,2,4,4,4,3,3,2,5,231,1,0,399,630,2,3,5,630,672,0,1302,0,2,1,3,1,3,6,3,0,3,1972,1,1,264,3,3,2,185,0,0,0,0,0,1,1,0,1,2009,119500
"1293",1293,70,3,60,6600,1,2,3,2,2,3,2,2,2,4,5,4,1892,1965,2,2,1,4,4,3,3,2,1,0,1,0,994,994,2,3,2,1378,994,0,2372,0,2,0,4,2,3,11,2,0,5,1985,2,1,432,3,3,2,0,287,0,0,0,0,1,1,0,1,2009,107500
"1294",1294,60,2,78,10140,1,2,3,3,2,3,2,2,2,4,7,5,1976,1976,2,2,1,4,4,4,3,2,6,194,1,0,638,832,2,3,5,832,832,0,1664,0,2,1,4,1,3,8,3,1,5,1976,2,2,528,3,3,2,0,28,0,0,259,0,1,1,0,1,2006,162900
"1295",1295,20,2,60,8172,1,2,3,3,2,3,2,2,2,1,5,7,1955,1990,2,3,1,4,4,3,3,2,2,167,1,0,697,864,2,3,5,864,0,0,864,0,1,0,2,1,3,5,3,0,3,1957,1,2,572,3,3,1,0,0,0,0,0,0,1,1,0,1,2006,115000
"1296",1296,20,2,70,8400,1,2,3,3,2,3,1,2,2,1,5,5,1968,1968,2,2,4,4,4,3,3,4,3,1016,1,0,36,1052,2,4,5,1052,0,0,1052,0,1,1,3,1,3,5,3,0,5,1968,2,1,288,3,3,2,356,0,0,0,0,0,1,1,0,1,2006,138500
"1297",1297,20,2,80,8700,1,2,3,3,2,3,2,2,2,1,5,6,1963,1963,2,2,4,4,5,3,3,3,5,776,1,0,344,1120,2,4,5,1128,0,0,1128,0,2,0,3,1,3,6,3,0,5,1963,2,2,525,3,3,2,192,20,123,0,0,0,1,1,0,1,2008,155000
"1298",1298,180,3,35,3675,1,2,3,3,2,3,2,2,2,1,6,5,2005,2006,3,3,4,4,4,4,3,5,6,547,1,0,0,547,2,4,5,1072,0,0,1072,0,2,0,2,1,3,5,3,0,3,2005,4,2,525,3,3,2,0,44,0,0,0,0,1,1,0,1,2006,140000
"1299",1299,60,2,313,63887,1,1,3,2,2,3,1,2,2,4,10,5,2008,2008,5,5,4,7,4,5,3,5,6,5644,1,0,466,6110,2,5,5,4692,950,0,5642,0,2,1,3,1,5,12,3,3,5,2008,4,2,1418,3,3,2,214,292,0,0,0,480,1,1,0,1,2008,160000
"1300",1300,20,2,75,7500,1,2,3,3,2,3,2,2,2,1,5,7,1959,1994,5,5,1,4,4,3,3,2,1,340,2,906,0,1246,2,5,5,1246,0,0,1246,0,1,1,3,1,4,6,3,0,5,1959,2,1,305,3,3,2,218,0,0,0,0,0,2,1,0,1,2010,154000
"1301",1301,60,2,90,10762,1,2,3,4,2,3,2,2,2,4,7,5,1999,1999,3,3,1,5,4,4,3,2,6,694,1,0,284,978,2,5,5,1005,978,0,1983,0,2,1,3,1,4,9,3,1,5,1999,4,2,490,3,3,2,0,0,0,0,0,0,1,1,0,1,2009,225000
"1302",1302,70,2,50,7500,1,1,3,3,2,3,2,2,2,4,6,7,1942,1950,2,2,1,4,4,3,3,2,3,547,1,0,224,771,2,2,5,753,741,0,1494,0,1,0,3,1,4,7,3,2,5,1942,1,1,213,3,3,1,0,0,0,0,224,0,1,1,0,1,2009,177500
"1303",1303,60,2,92,10120,1,2,3,3,2,3,2,2,2,4,8,5,1994,1994,3,3,4,5,4,4,3,2,6,740,1,0,425,1165,2,5,5,1203,1323,0,2526,0,2,1,4,1,4,8,3,1,5,1994,2,3,844,3,3,2,309,78,0,0,0,0,1,1,0,1,2006,290000
"1304",1304,20,2,73,8688,1,2,3,3,2,3,2,2,2,1,7,5,2005,2005,3,3,4,5,4,4,3,4,1,0,1,0,1616,1616,2,5,5,1616,0,0,1616,0,2,0,3,1,4,7,3,0,5,2005,2,3,834,3,3,2,208,59,0,0,0,0,1,1,0,1,2006,232000
"1305",1305,160,3,32,3363,1,2,3,3,2,3,2,2,2,4,7,5,2004,2004,3,3,4,5,4,4,3,2,1,0,1,0,976,976,2,5,5,976,732,0,1708,0,2,0,3,1,4,7,2,0,3,2004,1,2,380,3,3,2,0,40,0,0,0,0,1,1,0,1,2006,130000
"1306",1306,20,2,108,13173,1,2,3,2,2,3,2,2,2,1,9,5,2006,2007,3,3,4,5,4,5,3,2,6,1572,1,0,80,1652,2,5,5,1652,0,0,1652,0,2,0,2,1,5,6,3,2,5,2006,4,2,840,3,3,2,404,102,0,0,0,0,1,1,0,1,2009,325000
"1307",1307,120,2,48,6955,1,2,3,3,2,3,2,2,2,1,7,5,2005,2006,3,3,4,5,4,4,3,2,1,0,1,0,1368,1368,2,5,5,1368,0,0,1368,0,2,0,2,1,4,6,3,1,5,2005,2,2,474,3,3,2,132,35,0,0,0,0,1,1,0,1,2006,202500
"1308",1308,20,2,60,8072,1,2,3,3,2,3,2,2,2,1,5,5,1994,1995,3,3,1,4,5,4,4,2,5,746,1,0,244,990,2,5,5,990,0,0,990,0,1,0,3,1,3,5,3,0,3,2000,1,2,480,3,3,2,0,64,0,0,0,0,1,1,0,1,2009,138000
"1309",1309,20,3,100,12000,1,2,3,3,2,3,2,2,2,1,5,7,1948,2005,2,2,1,4,4,3,3,2,6,144,5,608,172,924,2,5,5,1122,0,0,1122,0,1,0,2,1,4,6,3,0,5,1948,1,2,528,3,3,2,0,36,0,0,0,0,1,1,0,1,2008,147000
"1310",1310,20,2,68,7153,1,2,3,3,2,3,2,2,2,1,6,5,1991,1991,2,2,4,4,4,4,3,2,6,1200,1,0,78,1278,2,4,5,1294,0,0,1294,0,2,0,3,1,4,6,3,0,5,1991,2,2,496,3,3,2,112,51,0,0,0,0,1,1,0,1,2008,179200
"1311",1311,20,2,100,17500,1,2,3,3,2,3,3,2,2,1,7,8,1959,2002,5,2,1,5,5,4,3,4,6,1406,1,0,496,1902,2,3,5,1902,0,0,1902,0,2,0,3,1,5,7,3,2,5,1959,4,2,567,3,3,2,0,207,162,0,0,0,1,1,0,1,2010,335000
"1312",1312,20,2,68,8814,1,2,3,3,2,3,2,2,2,1,7,5,2005,2007,3,3,4,5,4,4,3,2,6,925,1,0,349,1274,2,5,5,1274,0,0,1274,0,2,0,3,1,4,6,3,0,5,2005,2,2,508,3,3,2,264,98,0,0,0,0,1,1,0,1,2007,203000
"1313",1313,60,2,98,9572,1,2,3,3,2,3,2,2,2,4,8,5,1990,1990,2,2,4,5,4,5,3,2,6,482,1,0,971,1453,2,5,5,1453,1357,0,2810,0,2,1,4,1,4,9,3,1,5,1990,2,2,750,4,4,2,500,0,0,0,0,0,1,1,0,1,2007,302000
"1314",1314,60,2,108,14774,1,2,3,2,2,3,2,2,2,4,9,5,1999,1999,3,3,4,5,4,4,3,2,1,0,1,0,1393,1393,2,5,5,1422,1177,0,2599,0,2,1,4,1,4,10,3,1,5,1999,4,3,779,3,3,2,668,30,0,0,0,0,1,1,0,1,2010,333168
"1315",1315,20,2,60,8190,1,2,3,3,2,3,2,2,2,1,4,6,1954,1954,2,2,1,4,4,3,3,2,2,732,1,0,216,948,2,5,5,948,0,0,948,0,1,0,3,1,3,5,3,1,3,1956,1,1,280,3,3,2,0,36,0,0,0,0,1,1,0,1,2007,119000
